#       time           order
         0         -0.5501
         1         -0.5493
         2         -0.5492
         3         -0.5491
         4         -0.5490
         5         -0.5489
         6         -0.5489
         7         -0.5487
         8         -0.5486
         9         -0.5486
        10         -0.5485
        11         -0.5501
