#lam    P-wham   P-point-matching P-wham2 
-0.1	1	1	0.9999141626440881
-0.095	0.9031785942132322	0.9031785942132322	0.9032512258226884
-0.09	0.8454443485403819	0.8454443485403819	0.845516980149809
-0.085	0.7967751216522185	0.7967751216522185	0.796847753261612
-0.08	0.7466631640835115	0.7466631640835116	0.7467357956928713
-0.075	0.7024388820088148	0.7024388820088149	0.7025115136181479
-0.07	0.6571304670527848	0.6571304670527848	0.6572030986620878
-0.065	0.6161085467198726	0.6161085467198726	0.6161811783291451
-0.06	0.5712671428511861	0.5712671428511861	0.5713397744604315
-0.055	0.527334742706079	0.527334742706079	0.5274073743152955
-0.05	0.4860626378620899	0.48606263786209	0.48613526947128527
-0.045	0.44802625269469565	0.44802625269469565	0.44809888430389055
-0.04	0.4151186500043782	0.41511865000437825	0.4151912816135712
-0.035	0.3857720068550556	0.3857720068550556	0.38584463846424816
-0.03	0.35927746713200986	0.35927746713200986	0.3593500987411993
-0.025	0.3363105290151487	0.3363105290151487	0.3363831606243323
-0.02	0.31632912606380537	0.31632912606380537	0.3164017576729847
-0.015	0.29829916229886205	0.29829916229886205	0.2983717939080354
-0.01	0.2831546598950059	0.2831546598950059	0.28322729150417425
-0.005	0.2706287553737548	0.2706287553737548	0.2707013869829178
0.0	0.2591786442501345	0.2591786442501345	0.2592512758592932
0.005	0.25063973217475516	0.25059386092847946	0.2506397321747598
0.01	0.2437922783791032	0.24373853638278892	0.2437922783791071
0.015	0.23863454625303515	0.23859073708388134	0.23863454625303895
0.02	0.23470633410853484	0.23463612177244955	0.23470633410853842
0.025	0.2314415070388352	0.2313910561300406	0.23144150703883895
0.03	0.2286056226745695	0.22840041942613754	0.22860562267457288
0.035	0.22639318135180495	0.22611165565604377	0.2263931813518084
0.04	0.22471561595322526	0.22444690079116483	0.22471561595322861
0.045	0.22327249292401227	0.22297406430662436	0.2232724929240155
0.05	0.2222635224306636	0.2219552518761418	0.22226352243066694
0.055	0.2211868241417201	0.2208673488287374	0.22118682414172344
0.06	0.22044181839017696	0.22011722213072868	0.22044181839018012
0.065	0.2196151919618913	0.21931555163914337	0.21961519196189422
0.07	0.21869478858585895	0.21842395367791376	0.21869478858586186
0.075	0.2178230102938434	0.2174709418349758	0.2178230102938461
0.08	0.21682272285121204	0.2165354768153831	0.21682272285121468
0.085	0.21595615438962687	0.21571735617691162	0.21595615438962937
0.09	0.21497496965857352	0.21469415704059275	0.21497496965857626
0.095	0.21410840119698835	0.21388151978441666	0.21410840119699112
0.1	0.21305601545005323	0.21282651703078456	0.21305601545005592
