#       time           order
         0          1.0699
         1          1.1564
         2          1.1564
         3          1.1564
         4          1.1577
         5          1.1580
         6          1.1585
         7          1.1587
         8          1.1595
         9          1.1599
        10          1.1599
        11          1.1599
        12          1.1601
        13          1.0699
