# Cycle: 9912, status: ACC
#     Step              Filename       index    vel
         0  030_3857_trajB.lammpstrj          29     -1
         1  030_3857_trajB.lammpstrj          28     -1
         2  030_3857_trajB.lammpstrj          27     -1
         3  030_3857_trajB.lammpstrj          26     -1
         4  030_3857_trajB.lammpstrj          25     -1
         5  030_3857_trajB.lammpstrj          24     -1
         6  030_3857_trajB.lammpstrj          23     -1
         7  030_3857_trajB.lammpstrj          22     -1
         8  030_3857_trajB.lammpstrj          21     -1
         9  030_3857_trajB.lammpstrj          20     -1
        10  030_3857_trajB.lammpstrj          19     -1
        11  030_3857_trajB.lammpstrj          18     -1
        12  030_3857_trajB.lammpstrj          17     -1
        13  030_3857_trajB.lammpstrj          16     -1
        14  030_3857_trajB.lammpstrj          15     -1
        15  030_3857_trajB.lammpstrj          14     -1
        16  030_3857_trajB.lammpstrj          13     -1
        17  030_3857_trajB.lammpstrj          12     -1
        18  030_3857_trajB.lammpstrj          11     -1
        19  030_3857_trajB.lammpstrj          10     -1
        20  030_3857_trajB.lammpstrj           9     -1
        21  030_3857_trajB.lammpstrj           8     -1
        22  030_3857_trajB.lammpstrj           7     -1
        23  030_3857_trajB.lammpstrj           6     -1
        24  030_3857_trajB.lammpstrj           5     -1
        25  030_3857_trajB.lammpstrj           4     -1
        26  030_3857_trajB.lammpstrj           3     -1
        27  030_3857_trajB.lammpstrj           2     -1
        28  030_3857_trajB.lammpstrj           1     -1
        29  030_3857_trajB.lammpstrj           0     -1
        30  030_3855_trajB.lammpstrj          84     -1
        31  030_3855_trajB.lammpstrj          83     -1
        32  030_3855_trajB.lammpstrj          82     -1
        33  030_3855_trajB.lammpstrj          81     -1
        34  030_3855_trajB.lammpstrj          80     -1
        35  030_3855_trajB.lammpstrj          79     -1
        36  030_3855_trajB.lammpstrj          78     -1
        37  030_3855_trajB.lammpstrj          77     -1
        38  030_3855_trajB.lammpstrj          76     -1
        39  030_3855_trajB.lammpstrj          75     -1
        40  030_3855_trajB.lammpstrj          74     -1
        41  030_3855_trajB.lammpstrj          73     -1
        42  030_3855_trajB.lammpstrj          72     -1
        43  030_3855_trajB.lammpstrj          71     -1
        44  030_3855_trajB.lammpstrj          70     -1
        45  030_3855_trajB.lammpstrj          69     -1
        46  030_3855_trajB.lammpstrj          68     -1
        47  030_3855_trajB.lammpstrj          67     -1
        48  030_3855_trajB.lammpstrj          66     -1
        49  030_3855_trajB.lammpstrj          65     -1
        50  030_3855_trajB.lammpstrj          64     -1
        51  030_3855_trajB.lammpstrj          63     -1
        52  030_3855_trajB.lammpstrj          62     -1
        53  030_3855_trajB.lammpstrj          61     -1
        54  030_3855_trajB.lammpstrj          60     -1
        55  030_3855_trajB.lammpstrj          59     -1
        56  030_3855_trajB.lammpstrj          58     -1
        57  030_3855_trajB.lammpstrj          57     -1
        58  030_3855_trajB.lammpstrj          56     -1
        59  030_3855_trajB.lammpstrj          55     -1
        60  030_3855_trajB.lammpstrj          54     -1
        61  030_3855_trajB.lammpstrj          53     -1
        62  030_3855_trajB.lammpstrj          52     -1
        63  030_3855_trajB.lammpstrj          51     -1
        64  030_3855_trajB.lammpstrj          50     -1
        65  030_3855_trajB.lammpstrj          49     -1
        66  030_3855_trajB.lammpstrj          48     -1
        67  030_3855_trajB.lammpstrj          47     -1
