# Cycle: 18, status: ACC
#     Step              Filename       index    vel
         0       000_8_trajB.trr           6     -1
         1       000_8_trajB.trr           5     -1
         2       000_8_trajB.trr           4     -1
         3       000_8_trajB.trr           3     -1
         4       000_8_trajB.trr           2     -1
         5       000_8_trajB.trr           1     -1
         6       000_8_trajB.trr           0     -1
         7            second.g96           0     -1
