# Cycle: 9933, status: ACC
#     Step              Filename       index    vel
         0  022_3203_trajB.lammpstrj           8     -1
         1  022_3203_trajB.lammpstrj           7     -1
         2  022_3203_trajB.lammpstrj           6     -1
         3  022_3203_trajB.lammpstrj           5     -1
         4  022_3203_trajB.lammpstrj           4     -1
         5  022_3203_trajB.lammpstrj           3     -1
         6  022_3203_trajB.lammpstrj           2     -1
         7  022_3203_trajB.lammpstrj           1     -1
         8  022_3203_trajB.lammpstrj           0     -1
         9  022_3201_trajB.lammpstrj           0     -1
        10  022_3202_trajF.lammpstrj           1      1
        11  022_3204_trajF.lammpstrj           0      1
        12  022_3204_trajF.lammpstrj           1      1
        13  022_3204_trajF.lammpstrj           2      1
        14  022_3204_trajF.lammpstrj           3      1
        15  022_3204_trajF.lammpstrj           4      1
        16  022_3204_trajF.lammpstrj           5      1
        17  022_3204_trajF.lammpstrj           6      1
        18  022_3204_trajF.lammpstrj           7      1
        19  022_3204_trajF.lammpstrj           8      1
        20  022_3204_trajF.lammpstrj           9      1
        21  022_3204_trajF.lammpstrj          10      1
        22  022_3204_trajF.lammpstrj          11      1
        23  022_3204_trajF.lammpstrj          12      1
        24  022_3204_trajF.lammpstrj          13      1
        25  022_3204_trajF.lammpstrj          14      1
        26  022_3204_trajF.lammpstrj          15      1
        27  022_3204_trajF.lammpstrj          16      1
        28  022_3204_trajF.lammpstrj          17      1
        29  022_3204_trajF.lammpstrj          18      1
        30  022_3204_trajF.lammpstrj          19      1
        31  022_3204_trajF.lammpstrj          20      1
        32  022_3204_trajF.lammpstrj          21      1
        33  022_3204_trajF.lammpstrj          22      1
        34  022_3204_trajF.lammpstrj          23      1
        35  022_3204_trajF.lammpstrj          24      1
        36  022_3204_trajF.lammpstrj          25      1
        37  022_3204_trajF.lammpstrj          26      1
        38  022_3204_trajF.lammpstrj          27      1
        39  022_3204_trajF.lammpstrj          28      1
        40  022_3204_trajF.lammpstrj          29      1
        41  022_3204_trajF.lammpstrj          30      1
        42  022_3204_trajF.lammpstrj          31      1
        43  022_3204_trajF.lammpstrj          32      1
        44  022_3204_trajF.lammpstrj          33      1
        45  022_3204_trajF.lammpstrj          34      1
        46  022_3204_trajF.lammpstrj          35      1
        47  022_3204_trajF.lammpstrj          36      1
        48  022_3204_trajF.lammpstrj          37      1
        49  022_3204_trajF.lammpstrj          38      1
        50  022_3204_trajF.lammpstrj          39      1
        51  022_3204_trajF.lammpstrj          40      1
        52  022_3204_trajF.lammpstrj          41      1
        53  022_3204_trajF.lammpstrj          42      1
        54  022_3204_trajF.lammpstrj          43      1
        55  022_3204_trajF.lammpstrj          44      1
        56  022_3204_trajF.lammpstrj          45      1
        57  022_3204_trajF.lammpstrj          46      1
        58  022_3204_trajF.lammpstrj          47      1
        59  022_3204_trajF.lammpstrj          48      1
        60  022_3204_trajF.lammpstrj          49      1
        61  022_3204_trajF.lammpstrj          50      1
        62  022_3204_trajF.lammpstrj          51      1
        63  022_3204_trajF.lammpstrj          52      1
