#       time           order
         0         -0.5501
         1         -0.5483
         2         -0.5483
         3         -0.5482
         4         -0.5481
         5         -0.5481
         6         -0.5480
         7         -0.5480
         8         -0.5480
         9         -0.5478
        10         -0.5477
        11         -0.5476
        12         -0.5476
        13         -0.5475
        14         -0.5474
        15         -0.5474
        16         -0.5501
