#lam    P-wham   P-point-matching P-wham2 
-0.1	1	1	0.9997589992340701
-0.095	0.9160512409133388	0.9160512409133387	0.9160512409135033
-0.09	0.8631563277896774	0.8631563277896774	0.8631563277898467
-0.085	0.821376293221082	0.8213762932210819	0.8213762932212533
-0.08	0.7915794870946667	0.7915794870946666	0.7915794870948416
-0.075	0.7649831705521879	0.7649831705521878	0.7649831705523631
-0.07	0.7379733540634641	0.737973354063464	0.7379733540636397
-0.065	0.7125182973726214	0.7125182973726213	0.7125182973727942
-0.06	0.6906110702205609	0.6906110702205609	0.6906110702207311
-0.055	0.669737592934113	0.669737592934113	0.6697375929342828
-0.05	0.6510722053606134	0.6510722053606133	0.6510722053607808
-0.045	0.6342675675452163	0.6342675675452162	0.6342675675453827
-0.04	0.6155525599781673	0.6155525599781672	0.6155525599783307
-0.035	0.5988140821541694	0.5988140821541693	0.5988140821543277
-0.03	0.5833905341592306	0.5833905341592306	0.583390534159385
-0.025	0.5710765057600543	0.5710765057600542	0.571076505760204
-0.02	0.5599864372017632	0.5599864372017631	0.5599864372019088
-0.015	0.5463492089746029	0.5463492089746028	0.5463492089747444
-0.01	0.5352095204227624	0.5352095204227624	0.5352095204228996
-0.005	0.5251035817365344	0.5251035817365344	0.5251035817366675
0.0	0.5149645630546068	0.5149645630546068	0.5149645630547353
0.005	0.5044259973905787	0.5044650933046689	0.5044259973906969
0.01	0.4947355297929864	0.4945461771757091	0.49473552979309654
0.015	0.48626912126035315	0.4861033973853604	0.4862691212604606
0.02	0.47712073696295704	0.47714081958553123	0.47712073696306107
0.025	0.4681064162774373	0.4682097446953676	0.4681064162775378
0.03	0.46009174382830087	0.4601495002366711	0.4600917438283973
0.035	0.4520537559684033	0.4519249906061475	0.452053755968497
0.04	0.44368352350515966	0.44360822245446074	0.44368352350525003
0.045	0.43575045499368714	0.4351136878839473	0.43575045499377485
0.05	0.42783487304028545	0.427172704440413	0.4278348730403708
0.055	0.4206653842312397	0.4198100244100236	0.420665384231322
0.06	0.4140642085594964	0.4132731706544364	0.4140642085595762
0.065	0.4074805194458239	0.40648204341369215	0.4074805194459015
0.07	0.4010192362386474	0.3999676917364375	0.40101923623872254
0.075	0.3946745300852764	0.39340608569468466	0.3946745300853501
0.08	0.3883531393426666	0.3871032535537553	0.3883531393427376
0.085	0.3816878462913302	0.3800916059453527	0.38168784629139896
0.09	0.37654388379215714	0.3749476308385464	0.3765438837922236
0.095	0.3709598429148679	0.3694031187374219	0.3709598429149328
0.1	0.36486286300083387	0.3634400679793131	0.3648628630008964
