#       time           order
         0          1.0699
         1          1.1760
         2          1.1766
         3          1.1769
         4          1.1774
         5          1.1776
         6          1.1782
         7          1.1796
         8          1.1805
         9          1.1806
        10          1.1811
        11          1.1816
        12          1.1825
        13          1.1832
        14          1.1843
        15          1.1846
        16          1.0699
