(written by ASE)

96 atoms
2 atom types

0.0      9.85 xlo xhi
0.0      9.85 ylo yhi
0.0      9.85 zlo zhi

Masses

1 15.9994
2 1.008

Atoms # charge

     1   1   0.0      5.2976299999999998                 13.8466      2.8824399999999994
     2   2   0.0      5.0449400000000004                 12.9407      3.1735799999999994
     3   2   0.0                 11.2921      13.523300000000001      3.0101399999999994
     4   1   0.0      2.9674399999999999      9.8006200000000003      11.788599999999999
     5   2   0.0                 11.8795                 10.1098      11.587199999999998
     6   2   0.0      12.736800000000001      8.7692399999999999      2.2801999999999993
     7   1   0.0      3.0207999999999999      7.4258899999999999      3.0767599999999997
     8   2   0.0      12.034700000000001                 7.00718      3.2147499999999996
     9   2   0.0                 8.79495      8.6212999999999997      7.1753299999999989
    10   1   0.0      7.8142800000000001                  8.9535      7.1289499999999988
    11   2   0.0      7.1219400000000004      8.1231200000000001      6.8375499999999994
    12   2   0.0      7.4597699999999998      9.4507100000000008      7.8781799999999995
    13   1   0.0      6.5142800000000003      9.2928099999999993      4.0619599999999991
    14   2   0.0      5.9004799999999999      8.6740700000000004      4.5528899999999988
    15   2   0.0      6.6877000000000004      8.6548999999999996      3.2873999999999994
    16   1   0.0      9.7252700000000001      7.2545299999999999      10.817399999999997
    17   2   0.0                 10.0504                 7.17767      11.795099999999998
    18   2   0.0      8.7679600000000004      7.3852200000000003      11.010599999999998
    19   1   0.0                 4.56752      6.6730299999999998      10.620099999999999
    20   2   0.0      4.2022199999999996      6.8876600000000003      11.511799999999997
    21   2   0.0      4.0650700000000004      8.4680900000000001      9.5773099999999989
    22   1   0.0                 10.0266      10.127599999999999      11.232099999999999
    23   2   0.0      9.7027900000000002      9.9612300000000005      2.2509099999999997
    24   2   0.0      10.090299999999999      9.2737200000000009      10.786199999999997
    25   1   0.0      4.4745900000000001      7.7830700000000004      5.3353899999999994
    26   2   0.0      3.8904200000000002      8.0058699999999998      6.0879799999999991
    27   2   0.0      3.6794899999999999      6.3552900000000001      5.2978799999999993
    28   1   0.0                 10.0848      6.9757800000000003      3.5841899999999995
    29   2   0.0      9.3824100000000001      6.4474400000000003      4.1198399999999991
    30   2   0.0                 10.0223      7.9188999999999998      3.9522699999999995
    31   1   0.0                 11.4064      11.091200000000001      5.1893899999999995
    32   2   0.0      11.380000000000001                 12.0328      4.9746099999999993
    33   2   0.0      12.203799999999999                 10.7841      4.7448799999999993
    34   1   0.0      7.6637399999999998      4.5237800000000004      10.663299999999998
    35   2   0.0      8.1569099999999999                 13.5215      10.730299999999998
    36   2   0.0      7.2077600000000004      4.6651800000000003      11.520399999999999
    37   1   0.0      8.4663199999999996                 11.9377      10.159299999999998
    38   2   0.0      8.9081600000000005      12.304500000000001      9.3828399999999981
    39   2   0.0      9.1099700000000006                 11.2651      10.465899999999998
    40   1   0.0                 11.1092                 13.8337      4.7795599999999991
    41   2   0.0      11.858499999999999      4.6355000000000004      4.9360299999999988
    42   2   0.0      10.400700000000001      4.6639200000000001      4.7453299999999992
    43   1   0.0      3.4942799999999998      5.3564699999999998      5.1979299999999995
    44   2   0.0      3.4466700000000001      7.6694800000000001      3.9509399999999997
    45   2   0.0      4.8658299999999999                 4.57212      3.5266499999999996
    46   1   0.0      10.007999999999999      13.268599999999999      8.1649899999999977
    47   2   0.0      9.3922000000000008      13.226100000000001      7.3921699999999992
    48   2   0.0      10.561199999999999      12.462899999999999      7.9762099999999991
    49   1   0.0      10.878399999999999      6.0864799999999999      8.6087899999999991
    50   2   0.0      10.507899999999999                 5.17204      8.4121999999999986
    51   2   0.0                 10.4374      6.3628099999999996      9.4764399999999984
    52   1   0.0      9.4226799999999997      9.6094200000000001      3.9189899999999995
    53   2   0.0      9.7924600000000002                 10.0907      4.6180599999999989
    54   2   0.0      8.4168900000000004      9.5729299999999995      4.0161399999999992
